codigo,status,count,message
3225,ok,0,
3222,ok,0,
3226,ok,0,
3227,ok,0,
3223,ok,0,
3232,ok,0,
3228,ok,0,
3230,ok,0,
3229,ok,0,
3236,ok,0,
3231,ok,0,
3234,ok,0,
3235,ok,0,
3237,ok,0,
3239,ok,0,
3238,ok,0,
3240,ok,0,
3242,ok,0,
3244,ok,0,
3241,ok,0,
3243,ok,0,
3247,ok,0,
3245,ok,0,
3233,ok,0,
3246,ok,0,
3248,ok,0,
3250,ok,0,
3251,ok,0,
3252,ok,0,
3249,ok,0,
3254,ok,0,
3253,ok,0,
3255,ok,0,
3256,ok,0,
3258,ok,0,
3257,ok,0,
3260,ok,0,
3259,ok,0,
3262,ok,0,
3263,ok,0,
3264,ok,0,
3261,ok,0,
3268,ok,0,
3266,ok,0,
3267,ok,0,
3270,ok,0,
3271,ok,0,
3275,ok,0,
3269,ok,0,
3273,ok,0,
3274,ok,0,
3276,ok,0,
3278,ok,0,
3272,ok,0,
3279,ok,0,
3277,ok,0,
3280,ok,0,
3282,ok,0,
3265,ok,0,
3281,ok,0,
3283,ok,0,
3284,ok,0,
3286,ok,0,
3287,ok,0,
3288,ok,0,
3285,ok,0,
3290,ok,0,
3289,ok,0,
3293,ok,0,
3294,ok,0,
3296,ok,0,
3297,ok,0,
3292,ok,0,
3298,ok,0,
3291,ok,0,
3300,ok,0,
3299,ok,0,
3301,ok,0,
3303,ok,0,
3302,ok,0,
3307,ok,0,
3305,ok,0,
3304,ok,0,
3295,ok,0,
3309,ok,0,
3306,ok,0,
3308,ok,0,
3310,ok,0,
3314,ok,0,
3313,ok,0,
3311,ok,0,
3316,ok,0,
3318,ok,0,
3317,ok,0,
3319,ok,0,
3320,ok,0,
3321,ok,0,
3324,ok,0,
3323,ok,0,
3327,ok,0,
3325,ok,0,
3326,ok,0,
3329,ok,0,
3328,ok,0,
3315,ok,0,
3330,ok,0,
3322,ok,0,
3332,ok,0,
3312,ok,0,
3331,ok,0,
3334,ok,0,
3333,ok,0,
3335,ok,0,
3338,ok,0,
3337,ok,0,
3339,ok,0,
3340,ok,0,
3336,ok,0,
3342,ok,0,
3343,ok,0,
3346,ok,0,
3345,ok,0,
3350,ok,0,
3349,ok,0,
3344,ok,0,
3348,ok,0,
3341,ok,0,
3347,ok,0,
3351,ok,0,
3353,ok,0,
3355,ok,0,
3356,ok,0,
3354,ok,0,
3352,ok,0,
3359,ok,0,
3357,ok,0,
3360,ok,0,
3362,ok,0,
3364,ok,0,
3363,ok,0,
3365,ok,0,
3358,ok,0,
3361,ok,0,
3371,ok,0,
3368,ok,0,
3373,ok,0,
3369,ok,0,
3366,ok,0,
3367,ok,0,
3372,ok,0,
3370,ok,0,
3375,ok,0,
3374,ok,0,
3378,ok,0,
3377,ok,0,
3380,ok,0,
3376,ok,0,
3381,ok,0,
3390,ok,0,
3382,ok,0,
3385,ok,0,
3384,ok,0,
3387,ok,0,
3386,ok,0,
3389,ok,0,
3388,ok,0,
3383,ok,0,
3391,ok,0,
3393,ok,0,
3394,ok,0,
3392,ok,0,
3395,ok,0,
3397,ok,0,
3379,ok,0,
3396,ok,0,
3400,ok,0,
3401,ok,0,
3399,ok,0,
3398,ok,0,
3402,ok,0,
3405,ok,0,
3403,ok,0,
3406,ok,0,
3408,ok,0,
3409,ok,0,
3412,ok,0,
3404,ok,0,
3411,ok,0,
3414,ok,0,
3413,ok,0,
3416,ok,0,
3415,ok,0,
3410,ok,0,
3417,ok,0,
3407,ok,0,
3419,ok,0,
3420,ok,0,
3423,ok,0,
3422,ok,0,
3418,ok,0,
3421,ok,0,
3425,ok,0,
3424,ok,0,
3426,ok,0,
3427,ok,0,
3432,ok,0,
3428,ok,0,
3433,ok,0,
3430,ok,0,
3429,ok,0,
3431,ok,0,
3435,ok,0,
3434,ok,0,
3436,ok,0,
3438,ok,0,
3440,ok,0,
3441,ok,0,
3442,ok,0,
3443,ok,0,
3439,ok,0,
3437,ok,0,
3445,ok,0,
3444,ok,0,
3446,ok,0,
3449,ok,0,
3447,ok,0,
3450,ok,0,
3448,ok,0,
3453,ok,0,
3451,ok,0,
3452,ok,0,
3457,ok,0,
3454,ok,0,
3455,ok,0,
3459,ok,0,
3458,ok,0,
3456,ok,0,
3460,ok,0,
3461,ok,0,
3467,ok,0,
3462,ok,0,
3464,ok,0,
3465,ok,0,
3466,ok,0,
3470,ok,0,
3463,ok,0,
3471,ok,0,
3469,ok,0,
3468,ok,0,
3472,ok,0,
3474,ok,0,
3473,ok,0,
3478,ok,0,
3477,ok,0,
3475,ok,0,
3476,ok,0,
3482,ok,0,
3481,ok,0,
3479,ok,0,
3480,ok,0,
3485,ok,0,
3483,ok,0,
3484,ok,0,
3487,ok,0,
3488,ok,0,
3490,ok,0,
3491,ok,0,
3486,ok,0,
3492,ok,0,
3489,ok,0,
3493,ok,0,
3497,ok,0,
3495,ok,0,
3494,ok,0,
3499,ok,0,
3496,ok,0,
3498,ok,0,
3500,ok,0,
3501,ok,0,
3504,ok,0,
3503,ok,0,
3502,ok,0,
3507,ok,0,
3508,ok,0,
3509,ok,0,
3505,ok,0,
3506,ok,0,
3511,ok,0,
3513,ok,0,
3510,ok,0,
3515,ok,0,
3516,ok,0,
3512,ok,0,
3514,ok,0,
3519,ok,0,
3520,ok,0,
3518,ok,0,
3517,ok,0,
3522,ok,0,
3525,ok,0,
3524,ok,0,
3526,ok,0,
3523,ok,0,
3521,ok,0,
3529,ok,0,
3527,ok,0,
3531,ok,0,
3528,ok,0,
3535,ok,0,
3534,ok,0,
3530,ok,0,
3532,ok,0,
3533,ok,0,
3538,ok,0,
3537,ok,0,
3540,ok,0,
3542,ok,0,
3541,ok,0,
3543,ok,0,
3536,ok,0,
3539,ok,0,
3546,ok,0,
3544,ok,0,
3545,ok,0,
3547,ok,0,
3550,ok,0,
3551,ok,0,
3548,ok,0,
3552,ok,0,
3549,ok,0,
3557,ok,0,
3554,ok,0,
3556,ok,0,
3555,ok,0,
3559,ok,0,
3561,ok,0,
3558,ok,0,
3562,ok,0,
3560,ok,0,
3564,ok,0,
3563,ok,0,
3566,ok,0,
3565,ok,0,
3568,ok,0,
3570,ok,0,
3567,ok,0,
3553,ok,0,
3573,ok,0,
3569,ok,0,
3574,ok,0,
3572,ok,0,
3571,ok,0,
3576,ok,0,
3578,ok,0,
3579,ok,0,
3577,ok,0,
3580,ok,0,
3581,ok,0,
3582,ok,0,
3583,ok,0,
3575,ok,0,
3584,ok,0,
3585,ok,0,
3589,ok,0,
3595,ok,0,
3588,ok,0,
3586,ok,0,
3594,ok,0,
3596,ok,0,
3590,ok,0,
3591,ok,0,
3587,ok,0,
3597,ok,0,
3593,ok,0,
3592,ok,0,
3598,ok,0,
3601,ok,0,
3600,ok,0,
3599,ok,0,
3608,ok,0,
3614,ok,0,
3606,ok,0,
3604,ok,0,
3610,ok,0,
3611,ok,0,
3612,ok,0,
3607,ok,0,
3609,ok,0,
3615,ok,0,
3602,ok,0,
3605,ok,0,
3613,ok,0,
3624,ok,0,
3622,ok,0,
3626,ok,0,
3625,ok,0,
3603,ok,0,
3627,ok,0,
3630,ok,0,
3617,ok,0,
3619,ok,0,
3616,ok,0,
3618,ok,0,
3620,ok,0,
3629,ok,0,
3632,ok,0,
3635,ok,0,
3636,ok,0,
3638,ok,0,
3634,ok,0,
3628,ok,0,
3637,ok,0,
3623,ok,0,
3621,ok,0,
3633,ok,0,
3639,ok,0,
3643,ok,0,
3644,ok,0,
3641,ok,0,
3640,ok,0,
3642,ok,0,
3652,ok,0,
3650,ok,0,
3651,ok,0,
3653,ok,0,
3654,ok,0,
3645,ok,0,
3657,ok,0,
3649,ok,0,
3648,ok,0,
3647,ok,0,
3659,ok,0,
3663,ok,0,
3646,ok,0,
3658,ok,0,
3662,ok,0,
3660,ok,0,
3661,ok,0,
3655,ok,0,
3664,ok,0,
3656,ok,0,
3667,ok,0,
3665,ok,0,
3670,ok,0,
3678,ok,0,
3671,ok,0,
3676,ok,0,
3675,ok,0,
3677,ok,0,
3674,ok,0,
3669,ok,0,
3673,ok,0,
3672,ok,0,
3679,ok,0,
3666,ok,0,
3683,ok,0,
3680,ok,0,
3685,ok,0,
3684,ok,0,
3682,ok,0,
3681,ok,0,
3690,ok,0,
3686,ok,0,
3691,ok,0,
3689,ok,0,
3687,ok,0,
3692,ok,0,
3693,ok,0,
3695,ok,0,
3694,ok,0,
3696,ok,0,
3697,ok,0,
3698,ok,0,
3688,ok,0,
3699,ok,0,
3701,ok,0,
3700,ok,0,
3702,ok,0,
3703,ok,0,
3705,ok,0,
3706,ok,0,
3704,ok,0,
3707,ok,0,
3710,ok,0,
3711,ok,0,
3712,ok,0,
3708,ok,0,
3713,ok,0,
3668,ok,0,
3715,ok,0,
3716,ok,0,
3714,ok,0,
3709,ok,0,
3719,ok,0,
3717,ok,0,
3718,ok,0,
3722,ok,0,
3725,ok,0,
3720,ok,0,
3724,ok,0,
3721,ok,0,
3723,ok,0,
3726,ok,0,
3730,ok,0,
3729,ok,0,
3731,ok,0,
3733,ok,0,
3735,ok,0,
3736,ok,0,
3732,ok,0,
3727,ok,0,
3737,ok,0,
3738,ok,0,
3739,ok,0,
3734,ok,0,
3741,ok,0,
3740,ok,0,
3743,ok,0,
3749,ok,0,
3745,ok,0,
3747,ok,0,
3746,ok,0,
3744,ok,0,
3742,ok,0,
3748,ok,0,
3752,ok,0,
3751,ok,0,
3750,ok,0,
3753,ok,0,
3755,ok,0,
3756,ok,0,
3754,ok,0,
3759,ok,0,
3631,ok,0,
3761,ok,0,
3762,ok,0,
3758,ok,0,
3760,ok,0,
3763,ok,0,
3757,ok,0,
3765,ok,0,
3767,ok,0,
3764,ok,0,
3766,ok,0,
3769,ok,0,
3768,ok,0,
3770,ok,0,
3772,ok,0,
3774,ok,0,
3773,ok,0,
3777,ok,0,
3775,ok,0,
3776,ok,0,
3771,ok,0,
3779,ok,0,
3780,ok,0,
3781,ok,0,
3782,ok,0,
3778,ok,0,
3728,ok,0,
3785,ok,0,
3788,ok,0,
3784,ok,0,
3790,ok,0,
3786,ok,0,
3783,ok,0,
3787,ok,0,
3789,ok,0,
3792,ok,0,
3791,ok,0,
3794,ok,0,
3793,ok,0,
3798,ok,0,
3795,ok,0,
3796,ok,0,
3802,ok,0,
3797,ok,0,
3804,ok,0,
3803,ok,0,
3799,ok,0,
3805,ok,0,
3800,ok,0,
3801,ok,0,
3806,ok,0,
3809,ok,0,
3807,ok,0,
3810,ok,0,
3808,ok,0,
3812,ok,0,
3813,ok,0,
3811,ok,0,
3815,ok,0,
3814,ok,0,
3816,ok,0,
3817,ok,0,
3818,ok,0,
3822,ok,0,
3819,ok,0,
3820,ok,0,
3821,ok,0,
3826,ok,0,
3830,ok,0,
3824,ok,0,
3828,ok,0,
3823,ok,0,
3827,ok,0,
3825,ok,0,
3829,ok,0,
3831,ok,0,
3836,ok,0,
3837,ok,0,
3835,ok,0,
3832,ok,0,
3834,ok,0,
3840,ok,0,
3833,ok,0,
3838,ok,0,
3841,ok,0,
3839,ok,0,
3844,ok,0,
3845,ok,0,
3843,ok,0,
3842,ok,0,
3847,ok,0,
3846,ok,0,
3849,ok,0,
3853,ok,0,
3851,ok,0,
3848,ok,0,
3852,ok,0,
3856,ok,0,
3850,ok,0,
3857,ok,0,
3854,ok,0,
3855,ok,0,
3859,ok,0,
3860,ok,0,
3861,ok,0,
3858,ok,0,
3863,ok,0,
3862,ok,0,
3864,ok,0,
3867,ok,0,
3865,ok,0,
3866,ok,0,
3868,ok,0,
3870,ok,0,
3871,ok,0,
3872,ok,0,
3874,ok,0,
3869,ok,0,
3873,ok,0,
3875,ok,0,
3876,ok,0,
3880,ok,0,
3879,ok,0,
3877,ok,0,
3878,ok,0,
3886,ok,0,
3885,ok,0,
3881,ok,0,
3882,ok,0,
3884,ok,0,
3887,ok,0,
3891,ok,0,
3893,ok,0,
3894,ok,0,
3890,ok,0,
3883,ok,0,
3892,ok,0,
3895,ok,0,
3896,ok,0,
3889,ok,0,
3897,ok,0,
3898,ok,0,
3900,ok,0,
3899,ok,0,
3888,ok,0,
3902,ok,0,
3904,ok,0,
3906,ok,0,
3908,ok,0,
3907,ok,0,
3911,ok,0,
3901,ok,0,
3905,ok,0,
3903,ok,0,
3912,ok,0,
3910,ok,0,
3909,ok,0,
3913,ok,0,
3914,ok,0,
3915,ok,0,
3917,ok,0,
3916,ok,0,
3925,ok,0,
3918,ok,0,
3929,ok,0,
3924,ok,0,
3923,ok,0,
3927,ok,0,
3926,ok,0,
3922,ok,0,
3921,ok,0,
3919,ok,0,
3920,ok,0,
3928,ok,0,
3930,ok,0,
3932,ok,0,
3931,ok,0,
3933,ok,0,
3937,ok,0,
3935,ok,0,
3934,ok,0,
3945,ok,0,
3938,ok,0,
3939,ok,0,
3936,ok,0,
3941,ok,0,
3943,ok,0,
3940,ok,0,
3942,ok,0,
3944,ok,0,
3946,ok,0,
3950,ok,0,
3948,ok,0,
3949,ok,0,
3953,ok,0,
3956,ok,0,
3947,ok,0,
3955,ok,0,
3957,ok,0,
3952,ok,0,
3951,ok,0,
3959,ok,0,
3958,ok,0,
3960,ok,0,
3954,ok,0,
3961,ok,0,
3963,ok,0,
3962,ok,0,
3965,ok,0,
3964,ok,0,
3966,ok,0,
3971,ok,0,
3968,ok,0,
3967,ok,0,
3970,ok,0,
3972,ok,0,
3969,ok,0,
3973,ok,0,
3977,ok,0,
3978,ok,0,
3975,ok,0,
3974,ok,0,
3976,ok,0,
3979,ok,0,
3982,ok,0,
3981,ok,0,
3990,ok,0,
3987,ok,0,
3985,ok,0,
3984,ok,0,
3988,ok,0,
3980,ok,0,
3983,ok,0,
3986,ok,0,
3992,ok,0,
3991,ok,0,
3989,ok,0,
3994,ok,0,
3998,ok,0,
3997,ok,0,
3995,ok,0,
4001,ok,0,
3999,ok,0,
3993,ok,0,
4005,ok,0,
4007,ok,0,
3996,ok,0,
4000,ok,0,
4013,ok,0,
4012,ok,0,
4004,ok,0,
4015,ok,0,
4002,ok,0,
4016,ok,0,
4006,ok,0,
4017,ok,0,
4008,ok,0,
4009,ok,0,
4023,ok,0,
4025,ok,0,
4018,ok,0,
4022,ok,0,
4021,ok,0,
4014,ok,0,
4010,ok,0,
4026,ok,0,
4011,ok,0,
4027,ok,0,
4031,ok,0,
4029,ok,0,
4028,ok,0,
4019,ok,0,
4024,ok,0,
4036,ok,0,
4034,ok,0,
4020,ok,0,
4038,ok,0,
4039,ok,0,
4040,ok,0,
4033,ok,0,
4032,ok,0,
4042,ok,0,
4041,ok,0,
4043,ok,0,
4035,ok,0,
4030,ok,0,
4003,ok,0,
4046,ok,0,
4037,ok,0,
4044,ok,0,
4045,ok,0,
4052,ok,0,
4051,ok,0,
4056,ok,0,
4053,ok,0,
4058,ok,0,
4047,ok,0,
4048,ok,0,
4060,ok,0,
4062,ok,0,
4049,ok,0,
4050,ok,0,
4054,ok,0,
4065,ok,0,
4055,ok,0,
4064,ok,0,
4059,ok,0,
4057,ok,0,
4068,ok,0,
4069,ok,0,
4063,ok,0,
4073,ok,0,
4074,ok,0,
4072,ok,0,
4071,ok,0,
4061,ok,0,
4075,ok,0,
4066,ok,0,
4070,ok,0,
4067,ok,0,
4084,ok,0,
4078,ok,0,
4080,ok,0,
4087,ok,0,
4086,ok,0,
4082,ok,0,
4085,ok,0,
4077,ok,0,
4076,ok,0,
4090,ok,0,
4083,ok,0,
4089,ok,0,
4079,ok,0,
4093,ok,0,
4081,ok,0,
4095,ok,0,
4096,ok,0,
4094,ok,0,
4098,ok,0,
4099,ok,0,
4102,ok,0,
4101,ok,0,
4097,ok,0,
4088,ok,0,
4091,ok,0,
4104,ok,0,
4106,ok,0,
4092,ok,0,
4105,ok,0,
4100,ok,0,
4110,ok,0,
4108,ok,0,
4109,ok,0,
4111,ok,0,
4107,ok,0,
4103,ok,0,
4113,ok,0,
4114,ok,0,
4115,ok,0,
4112,ok,0,
4117,ok,0,
4120,ok,0,
4119,ok,0,
4116,ok,0,
4118,ok,0,
4124,ok,0,
4123,ok,0,
4121,ok,0,
4126,ok,0,
4122,ok,0,
4127,ok,0,
4130,ok,0,
4128,ok,0,
4129,ok,0,
4131,ok,0,
4125,ok,0,
4133,ok,0,
4132,ok,0,
4143,ok,0,
4134,ok,0,
4138,ok,0,
4135,ok,0,
4136,ok,0,
4139,ok,0,
4142,ok,0,
4140,ok,0,
4141,ok,0,
4144,ok,0,
4137,ok,0,
4146,ok,0,
4147,ok,0,
4148,ok,0,
4145,ok,0,
4149,ok,0,
4151,ok,0,
4152,ok,0,
4150,ok,0,
4154,ok,0,
4156,ok,0,
4155,ok,0,
4153,ok,0,
4157,ok,0,
4158,ok,0,
4161,ok,0,
4162,ok,0,
4163,ok,0,
4160,ok,0,
4166,ok,0,
4164,ok,0,
4167,ok,0,
4165,ok,0,
4168,ok,0,
4159,ok,0,
4174,ok,0,
4171,ok,0,
4169,ok,0,
4170,ok,0,
4176,ok,0,
4175,ok,0,
4172,ok,0,
4177,ok,0,
4173,ok,0,
4180,ok,0,
4181,ok,0,
4178,ok,0,
4183,ok,0,
4179,ok,0,
4182,ok,0,
4184,ok,0,
4185,ok,0,
4186,ok,0,
4187,ok,0,
4188,ok,0,
4189,ok,0,
4191,ok,0,
4196,ok,0,
4198,ok,0,
4192,ok,0,
4193,ok,0,
4199,ok,0,
4200,ok,0,
4197,ok,0,
4195,ok,0,
4194,ok,0,
4190,ok,0,
4203,ok,0,
4207,ok,0,
4204,ok,0,
4202,ok,0,
4205,ok,0,
4206,ok,0,
4209,ok,0,
4212,ok,0,
4208,ok,0,
4210,ok,0,
4213,ok,0,
4215,ok,0,
4214,ok,0,
4201,ok,0,
4217,ok,0,
4216,ok,0,
4218,ok,0,
4219,ok,0,
4220,ok,0,
4211,ok,0,
4221,ok,0,
4222,ok,0,
4223,ok,0,
4228,ok,0,
4227,ok,0,
4229,ok,0,
4226,ok,0,
4233,ok,0,
4225,ok,0,
4224,ok,0,
4230,ok,0,
4232,ok,0,
4234,ok,0,
4236,ok,0,
4237,ok,0,
4238,ok,0,
4235,ok,0,
4240,ok,0,
4243,ok,0,
4244,ok,0,
4241,ok,0,
4231,ok,0,
4245,ok,0,
4246,ok,0,
4239,ok,0,
4250,ok,0,
4242,ok,0,
4249,ok,0,
4247,ok,0,
4251,ok,0,
4248,ok,0,
4254,ok,0,
4252,ok,0,
4253,ok,0,
4258,ok,0,
4255,ok,0,
4256,ok,0,
4260,ok,0,
4259,ok,0,
4257,ok,0,
4264,ok,0,
4265,ok,0,
4266,ok,0,
4261,ok,0,
4262,ok,0,
4263,ok,0,
4272,ok,0,
4271,ok,0,
4269,ok,0,
4267,ok,0,
4268,ok,0,
4270,ok,0,
4274,ok,0,
4275,ok,0,
4273,ok,0,
4276,ok,0,
4277,ok,0,
4278,ok,0,
4281,ok,0,
4282,ok,0,
4284,ok,0,
4280,ok,0,
4288,ok,0,
4285,ok,0,
4279,ok,0,
4287,ok,0,
4289,ok,0,
4290,ok,0,
4286,ok,0,
4291,ok,0,
4292,ok,0,
4294,ok,0,
4283,ok,0,
4293,ok,0,
4297,ok,0,
4295,ok,0,
4298,ok,0,
4296,ok,0,
4301,ok,0,
4299,ok,0,
4304,ok,0,
4302,ok,0,
4300,ok,0,
4303,ok,0,
4305,ok,0,
4308,ok,0,
4306,ok,0,
4309,ok,0,
4307,ok,0,
4310,ok,0,
4311,ok,0,
4312,ok,0,
4315,ok,0,
4313,ok,0,
4314,ok,0,
4320,ok,0,
4316,ok,0,
4318,ok,0,
4319,ok,0,
4317,ok,0,
4322,ok,0,
4326,ok,0,
4324,ok,0,
4323,ok,0,
4321,ok,0,
4327,ok,0,
4328,ok,0,
4330,ok,0,
4329,ok,0,
4325,ok,0,
4335,ok,0,
4332,ok,0,
4331,ok,0,
4334,ok,0,
4336,ok,0,
4333,ok,0,
4338,ok,0,
4337,ok,0,
4339,ok,0,
4340,ok,0,
4343,ok,0,
4342,ok,0,
4344,ok,0,
4345,ok,0,
4341,ok,0,
4346,ok,0,
4347,ok,0,
4349,ok,0,
4351,ok,0,
4348,ok,0,
4352,ok,0,
4354,ok,0,
4350,ok,0,
4353,ok,0,
4355,ok,0,
4357,ok,0,
4356,ok,0,
4358,ok,0,
4363,ok,0,
4362,ok,0,
4359,ok,0,
4360,ok,0,
4368,ok,0,
4365,ok,0,
4361,ok,0,
4366,ok,0,
4367,ok,0,
4364,ok,0,
4370,ok,0,
4371,ok,0,
4374,ok,0,
4373,ok,0,
4379,ok,0,
4372,ok,0,
4369,ok,0,
4378,ok,0,
4375,ok,0,
4376,ok,0,
4382,ok,0,
4381,ok,0,
4377,ok,0,
4383,ok,0,
4385,ok,0,
4380,ok,0,
4386,ok,0,
4384,ok,0,
4389,ok,0,
4387,ok,0,
4388,ok,0,
4390,ok,0,
4393,ok,0,
4392,ok,0,
4391,ok,0,
4394,ok,0,
4395,ok,0,
4396,ok,0,
4399,ok,0,
4398,ok,0,
4397,ok,0,
4401,ok,0,
4400,ok,0,
4404,ok,0,
4402,ok,0,
4403,ok,0,
4408,ok,0,
4409,ok,0,
4407,ok,0,
4405,ok,0,
4411,ok,0,
4406,ok,0,
4412,ok,0,
4410,ok,0,
4416,ok,0,
4414,ok,0,
4418,ok,0,
4413,ok,0,
4415,ok,0,
4422,ok,0,
4423,ok,0,
4419,ok,0,
4424,ok,0,
4421,ok,0,
4417,ok,0,
4420,ok,0,
4426,ok,0,
4425,ok,0,
4434,ok,0,
4429,ok,0,
4436,ok,0,
4438,ok,0,
4439,ok,0,
4431,ok,0,
4433,ok,0,
4428,ok,0,
4427,ok,0,
4430,ok,0,
4435,ok,0,
4441,ok,0,
4437,ok,0,
4432,ok,0,
4440,ok,0,
4442,ok,0,
4443,ok,0,
4444,ok,0,
4446,ok,0,
4449,ok,0,
4450,ok,0,
4454,ok,0,
4453,ok,0,
4452,ok,0,
4447,ok,0,
4448,ok,0,
4457,ok,0,
4455,ok,0,
4445,ok,0,
4451,ok,0,
4456,ok,0,
4459,ok,0,
4458,ok,0,
4460,ok,0,
4461,ok,0,
4465,ok,0,
4466,ok,0,
4463,ok,0,
4467,ok,0,
4464,ok,0,
4469,ok,0,
4468,ok,0,
4471,ok,0,
4476,ok,0,
4474,ok,0,
4475,ok,0,
4462,ok,0,
4473,ok,0,
4472,ok,0,
4477,ok,0,
4470,ok,0,
4482,ok,0,
4480,ok,0,
4478,ok,0,
4479,ok,0,
4490,ok,0,
4488,ok,0,
4483,ok,0,
4485,ok,0,
4491,ok,0,
4486,ok,0,
4487,ok,0,
4492,ok,0,
4489,ok,0,
4493,ok,0,
4484,ok,0,
4494,ok,0,
4495,ok,0,
4496,ok,0,
4497,ok,0,
4481,ok,0,
4498,ok,0,
4502,ok,0,
4499,ok,0,
4500,ok,0,
4501,ok,0,
4504,ok,0,
4506,ok,0,
4503,ok,0,
4508,ok,0,
4505,ok,0,
4509,ok,0,
4510,ok,0,
4511,ok,0,
4512,ok,0,
4507,ok,0,
4513,ok,0,
4514,ok,0,
4517,ok,0,
4515,ok,0,
4516,ok,0,
4518,ok,0,
4520,ok,0,
4525,ok,0,
4526,ok,0,
4521,ok,0,
4524,ok,0,
4522,ok,0,
4523,ok,0,
4519,ok,0,
4527,ok,0,
4529,ok,0,
4528,ok,0,
4533,ok,0,
4530,ok,0,
4532,ok,0,
4535,ok,0,
4531,ok,0,
4534,ok,0,
4536,ok,0,
4540,ok,0,
4538,ok,0,
4539,ok,0,
4543,ok,0,
4537,ok,0,
4541,ok,0,
4547,ok,0,
4544,ok,0,
4548,ok,0,
4546,ok,0,
4545,ok,0,
4542,ok,0,
4551,ok,0,
4549,ok,0,
4550,ok,0,
4552,ok,0,
4554,ok,0,
4556,ok,0,
4553,ok,0,
4558,ok,0,
4557,ok,0,
4555,ok,0,
4559,ok,0,
4560,ok,0,
4562,ok,0,
4563,ok,0,
4566,ok,0,
4564,ok,0,
4568,ok,0,
4561,ok,0,
4567,ok,0,
4569,ok,0,
4565,ok,0,
4571,ok,0,
4572,ok,0,
4570,ok,0,
4575,ok,0,
4573,ok,0,
4574,ok,0,
4578,ok,0,
4579,ok,0,
4580,ok,0,
4581,ok,0,
4583,ok,0,
4577,ok,0,
4584,ok,0,
4576,ok,0,
4582,ok,0,
4587,ok,0,
4585,ok,0,
4588,ok,0,
4586,ok,0,
4590,ok,0,
4589,ok,0,
4591,ok,0,
4594,ok,0,
4592,ok,0,
4595,ok,0,
4600,ok,0,
4598,ok,0,
4597,ok,0,
4602,ok,0,
4603,ok,0,
4601,ok,0,
4596,ok,0,
4605,ok,0,
4599,ok,0,
4593,ok,0,
4608,ok,0,
4607,ok,0,
4604,ok,0,
4609,ok,0,
4606,ok,0,
4612,ok,0,
4613,ok,0,
4611,ok,0,
4610,ok,0,
4614,ok,0,
4615,ok,0,
4617,ok,0,
4619,ok,0,
4618,ok,0,
4616,ok,0,
4621,ok,0,
4623,ok,0,
4622,ok,0,
4620,ok,0,
4625,ok,0,
4624,ok,0,
4626,ok,0,
4632,ok,0,
4635,ok,0,
4637,ok,0,
4634,ok,0,
4640,ok,0,
4627,ok,0,
4641,ok,0,
4639,ok,0,
4629,ok,0,
4638,ok,0,
4631,ok,0,
4628,ok,0,
4636,ok,0,
4633,ok,0,
4630,ok,0,
4644,ok,0,
4645,ok,0,
4647,ok,0,
4642,ok,0,
4651,ok,0,
4646,ok,0,
4643,ok,0,
4653,ok,0,
4649,ok,0,
4655,ok,0,
4654,ok,0,
4650,ok,0,
4652,ok,0,
4656,ok,0,
4648,ok,0,
4658,ok,0,
4657,ok,0,
4660,ok,0,
4662,ok,0,
4659,ok,0,
4663,ok,0,
4661,ok,0,
4665,ok,0,
4664,ok,0,
4667,ok,0,
4668,ok,0,
4671,ok,0,
4670,ok,0,
4666,ok,0,
4672,ok,0,
4673,ok,0,
4674,ok,0,
4676,ok,0,
4669,ok,0,
4677,ok,0,
4678,ok,0,
4679,ok,0,
4680,ok,0,
4681,ok,0,
4683,ok,0,
4682,ok,0,
4684,ok,0,
4685,ok,0,
4690,ok,0,
4686,ok,0,
4688,ok,0,
4687,ok,0,
4689,ok,0,
4691,ok,0,
4692,ok,0,
4693,ok,0,
4675,ok,0,
4695,ok,0,
4694,ok,0,
4699,ok,0,
4701,ok,0,
4697,ok,0,
4696,ok,0,
4700,ok,0,
4704,ok,0,
4706,ok,0,
4702,ok,0,
4703,ok,0,
4707,ok,0,
4705,ok,0,
4708,ok,0,
4709,ok,0,
4710,ok,0,
4714,ok,0,
4711,ok,0,
4712,ok,0,
4715,ok,0,
4716,ok,0,
4698,ok,0,
4720,ok,0,
4713,ok,0,
4718,ok,0,
4721,ok,0,
4717,ok,0,
4719,ok,0,
4725,ok,0,
4727,ok,0,
4723,ok,0,
4724,ok,0,
4722,ok,0,
4729,ok,0,
4728,ok,0,
4731,ok,0,
4732,ok,0,
4733,ok,0,
4730,ok,0,
4735,ok,0,
4736,ok,0,
4737,ok,0,
4734,ok,0,
4739,ok,0,
4726,ok,0,
4740,ok,0,
4738,ok,0,
4743,ok,0,
4741,ok,0,
4744,ok,0,
4742,ok,0,
4748,ok,0,
4747,ok,0,
4749,ok,0,
4745,ok,0,
4746,ok,0,
4750,ok,0,
4753,ok,0,
4751,ok,0,
4752,ok,0,
4756,ok,0,
4754,ok,0,
4761,ok,0,
4757,ok,0,
4758,ok,0,
4755,ok,0,
4759,ok,0,
4762,ok,0,
4765,ok,0,
4760,ok,0,
4763,ok,0,
4764,ok,0,
4768,ok,0,
4767,ok,0,
4769,ok,0,
4766,ok,0,
4770,ok,0,
4772,ok,0,
4774,ok,0,
4776,ok,0,
4781,ok,0,
4773,ok,0,
4783,ok,0,
